Timestamp,Type,Pulse,Trigger
20243150,PULS,2475.0,
20243152,PULS,2490.0,
20243154,PULS,2505.0,
20243156,PULS,2520.0,
20243158,PULS,2534.0,
20243160,PULS,2549.0,
20243162,PULS,2549.0,
20243164,PULS,2564.0,
20243166,PULS,2549.0,
20243168,PULS,2549.0,
20243170,PULS,2549.0,
20243172,PULS,2534.0,
20243174,PULS,2520.0,
20243176,PULS,2520.0,
20243178,PULS,2490.0,
20243180,PULS,2490.0,
20243182,PULS,2475.0,
20243184,PULS,2475.0,
20243186,PULS,2461.0,
20243186,PULS,2048.0,PULS_TRIGGER
20243188,PULS,2446.0,
20243190,PULS,2431.0,
20243192,PULS,2416.0,
20243194,PULS,2416.0,
20243196,PULS,2431.0,
20243198,PULS,2431.0,
20243200,PULS,2446.0,
20243202,PULS,2475.0,
20243204,PULS,2475.0,
20243206,PULS,2475.0,
20243208,PULS,2490.0,
20243210,PULS,2475.0,
20243212,PULS,2446.0,
20243214,PULS,2416.0,
20243216,PULS,2372.0,
20243218,PULS,2328.0,
20243220,PULS,2284.0,
20243222,PULS,2239.0,
20243224,PULS,2210.0,
20243226,PULS,2180.0,
20243228,PULS,2166.0,
20243230,PULS,2136.0,
20243232,PULS,2121.0,
20243234,PULS,2121.0,
20243236,PULS,2107.0,
20243238,PULS,2121.0,
20243240,PULS,2121.0,
20243242,PULS,2136.0,
20243244,PULS,2136.0,
20243246,PULS,2151.0,
20243248,PULS,2151.0,
20243250,PULS,2151.0,
20243252,PULS,2136.0,
20243254,PULS,2136.0,
20243256,PULS,2121.0,
20243258,PULS,2121.0,
20243260,PULS,2121.0,
20243262,PULS,2121.0,
20243264,PULS,2121.0,
20243266,PULS,2121.0,
20243268,PULS,2121.0,
20243270,PULS,2121.0,
20243272,PULS,2107.0,
20243274,PULS,2121.0,
20243276,PULS,2107.0,
20243278,PULS,2121.0,
20243280,PULS,2121.0,
20243282,PULS,2136.0,
20243284,PULS,2121.0,
20243286,PULS,2121.0,
20243288,PULS,2121.0,
20243290,PULS,2092.0,
20243292,PULS,2077.0,
20243296,PULS,2033.0,
20243298,PULS,2003.0,
20243300,PULS,1974.0,
20243302,PULS,1959.0,
20243304,PULS,1959.0,
20243306,PULS,1944.0,
20243308,PULS,1944.0,
20243310,PULS,1959.0,
20243312,PULS,1944.0,
20243314,PULS,1944.0,
20243316,PULS,1959.0,
20243318,PULS,1959.0,
20243320,PULS,1959.0,
20243322,PULS,1959.0,
20243324,PULS,1959.0,
20243326,PULS,1959.0,
20243328,PULS,1959.0,
20243330,PULS,1974.0,
20243332,PULS,1989.0,
20243334,PULS,1974.0,
20243336,PULS,1959.0,
20243338,PULS,1959.0,
20243340,PULS,1944.0,
20243342,PULS,1944.0,
20243344,PULS,1959.0,
20243346,PULS,1959.0,
20243348,PULS,1974.0,
20243350,PULS,1974.0,
20243352,PULS,1959.0,
20243354,PULS,1959.0,
20243356,PULS,1944.0,
20243358,PULS,1930.0,
20243360,PULS,1930.0,
20243362,PULS,1900.0,
20243364,PULS,1885.0,
20243366,PULS,1856.0,
20243368,PULS,1812.0,
20243370,PULS,1767.0,
20243372,PULS,1738.0,
20243374,PULS,1694.0,
20243376,PULS,1679.0,
20243378,PULS,1664.0,
20243380,PULS,1694.0,
20243382,PULS,1708.0,
20243384,PULS,1723.0,
20243386,PULS,1753.0,
20243388,PULS,1767.0,
20243390,PULS,1782.0,
20243392,PULS,1812.0,
20243394,PULS,1826.0,
20243396,PULS,1826.0,
20243398,PULS,1826.0,
20243400,PULS,1812.0,
20243402,PULS,1797.0,
20243404,PULS,1782.0,
20243406,PULS,1797.0,
20243408,PULS,1797.0,
20243410,PULS,1812.0,
20243412,PULS,1826.0,
20243414,PULS,1841.0,
20243416,PULS,1885.0,
20243418,PULS,1915.0,
20243420,PULS,1944.0,
20243422,PULS,1974.0,
20243424,PULS,2003.0,
20243426,PULS,2003.0,
20243428,PULS,2033.0,
20243430,PULS,2062.0,
20243432,PULS,2077.0,
20243434,PULS,2121.0,
20243436,PULS,2151.0,
20243438,PULS,2180.0,
20243440,PULS,2210.0,
20243442,PULS,2225.0,
20243444,PULS,2239.0,
20243446,PULS,2254.0,
20243448,PULS,2239.0,
20243450,PULS,2239.0,
20243452,PULS,2225.0,
20243454,PULS,2195.0,
20243456,PULS,2195.0,
20243458,PULS,2180.0,
20243460,PULS,2166.0,
20243462,PULS,2180.0,
20243464,PULS,2195.0,
20243466,PULS,2225.0,
20243468,PULS,2239.0,
20243470,PULS,2254.0,
20243470,PULS,2048.0,PULS_TRIGGER
20243472,PULS,2284.0,
20243474,PULS,2298.0,
20243476,PULS,2298.0,
20243478,PULS,2313.0,
20243480,PULS,2313.0,
20243482,PULS,2313.0,
20243484,PULS,2328.0,
20243486,PULS,2343.0,
20243488,PULS,2357.0,
20243490,PULS,2357.0,
20243492,PULS,2372.0,
20243494,PULS,2372.0,
20243496,PULS,2372.0,
20243498,PULS,2387.0,
20243500,PULS,2387.0,
20243502,PULS,2387.0,
20243504,PULS,2387.0,
20243506,PULS,2387.0,
20243508,PULS,2357.0,
20243510,PULS,2328.0,
20243512,PULS,2298.0,
20243514,PULS,2269.0,
20243516,PULS,2239.0,
20243518,PULS,2210.0,
20243520,PULS,2180.0,
20243522,PULS,2136.0,
20243524,PULS,2121.0,
20243526,PULS,2107.0,
20243528,PULS,2092.0,
20243530,PULS,2077.0,
20243532,PULS,2092.0,
20243534,PULS,2092.0,
20243536,PULS,2107.0,
20243538,PULS,2107.0,
20243540,PULS,2121.0,
20243542,PULS,2136.0,
20243544,PULS,2136.0,
20243546,PULS,2136.0,
20243548,PULS,2121.0,
20243550,PULS,2121.0,
20243552,PULS,2092.0,
20243554,PULS,2092.0,
20243556,PULS,2077.0,
20243558,PULS,2062.0,
20243560,PULS,2062.0,
20243564,PULS,2033.0,
20243566,PULS,2033.0,
20243568,PULS,2003.0,
20243570,PULS,1989.0,
20243572,PULS,1974.0,
20243574,PULS,1959.0,
20243576,PULS,1944.0,
20243578,PULS,1959.0,
20243580,PULS,1959.0,
20243582,PULS,1959.0,
20243584,PULS,1974.0,
20243586,PULS,1959.0,
20243588,PULS,1959.0,
20243590,PULS,1930.0,
20243592,PULS,1915.0,
20243594,PULS,1915.0,
20243596,PULS,1915.0,
20243598,PULS,1915.0,
20243600,PULS,1930.0,
20243602,PULS,1944.0,
20243604,PULS,1959.0,
20243606,PULS,1989.0,
20243608,PULS,1989.0,
20243610,PULS,2018.0,
20243612,PULS,2033.0,
20243614,PULS,2033.0,
20243618,PULS,2062.0,
20243620,PULS,2062.0,
20243622,PULS,2077.0,
20243624,PULS,2092.0,
20243626,PULS,2092.0,
20243628,PULS,2107.0,
20243630,PULS,2107.0,
20243632,PULS,2092.0,
20243634,PULS,2092.0,
20243636,PULS,2077.0,
20243638,PULS,2062.0,
20243642,PULS,2018.0,
20243644,PULS,2003.0,
20243646,PULS,2003.0,
20243648,PULS,1974.0,
20243650,PULS,1959.0,
20243652,PULS,1944.0,
20243654,PULS,1930.0,
20243656,PULS,1930.0,
20243658,PULS,1930.0,
20243660,PULS,1930.0,
20243662,PULS,1930.0,
20243664,PULS,1915.0,
20243666,PULS,1915.0,
20243668,PULS,1915.0,
20243670,PULS,1900.0,
20243672,PULS,1900.0,
20243674,PULS,1900.0,
20243676,PULS,1885.0,
20243678,PULS,1900.0,
20243680,PULS,1900.0,
20243682,PULS,1900.0,
20243684,PULS,1915.0,
20243686,PULS,1930.0,
20243688,PULS,1944.0,
20243690,PULS,1944.0,
20243692,PULS,1944.0,
20243694,PULS,1959.0,
20243696,PULS,1974.0,
20243698,PULS,1959.0,
20243700,PULS,1974.0,
20243702,PULS,2003.0,
20243704,PULS,2033.0,
20243706,PULS,2062.0,
20243708,PULS,2092.0,
20243710,PULS,2121.0,
20243712,PULS,2166.0,
20243714,PULS,2180.0,
20243716,PULS,2225.0,
20243718,PULS,2239.0,
20243720,PULS,2269.0,
20243722,PULS,2284.0,
20243724,PULS,2298.0,
20243726,PULS,2313.0,
20243728,PULS,2298.0,
20243730,PULS,2328.0,
20243732,PULS,2357.0,
20243734,PULS,2372.0,
20243736,PULS,2402.0,
20243738,PULS,2431.0,
20243740,PULS,2461.0,
20243742,PULS,2475.0,
20243744,PULS,2490.0,
20243746,PULS,2505.0,
20243748,PULS,2520.0,
20243750,PULS,2520.0,
20243752,PULS,2534.0,
20243754,PULS,2534.0,
20243756,PULS,2534.0,
20243758,PULS,2520.0,
20243760,PULS,2520.0,
20243762,PULS,2505.0,
20243764,PULS,2520.0,
20243766,PULS,2505.0,
20243768,PULS,2505.0,
20243770,PULS,2505.0,
20243772,PULS,2505.0,
20243774,PULS,2520.0,
20243776,PULS,2534.0,
20243778,PULS,2534.0,
20243778,PULS,2048.0,PULS_TRIGGER
20243780,PULS,2534.0,
20243782,PULS,2534.0,
20243784,PULS,2520.0,
20243786,PULS,2520.0,
20243788,PULS,2505.0,
20243790,PULS,2505.0,
20243792,PULS,2505.0,
20243794,PULS,2490.0,
20243796,PULS,2490.0,
20243798,PULS,2490.0,
20243800,PULS,2475.0,
20243802,PULS,2475.0,
20243804,PULS,2461.0,
20243806,PULS,2461.0,
20243808,PULS,2461.0,
20243810,PULS,2461.0,
20243812,PULS,2431.0,
20243814,PULS,2416.0,
20243816,PULS,2402.0,
20243818,PULS,2372.0,
20243820,PULS,2357.0,
20243822,PULS,2328.0,
20243824,PULS,2298.0,
20243826,PULS,2269.0,
20243828,PULS,2239.0,
20243830,PULS,2225.0,
20243832,PULS,2195.0,
20243834,PULS,2180.0,
20243836,PULS,2166.0,
20243838,PULS,2166.0,
20243840,PULS,2136.0,
20243842,PULS,2136.0,
20243844,PULS,2107.0,
20243846,PULS,2121.0,
20243848,PULS,2092.0,
20243850,PULS,2092.0,
20243852,PULS,2077.0,
20243854,PULS,2077.0,
20243856,PULS,2092.0,
20243858,PULS,2092.0,
20243860,PULS,2107.0,
20243862,PULS,2121.0,
20243864,PULS,2121.0,
20243866,PULS,2121.0,
20243868,PULS,2121.0,
20243870,PULS,2107.0,
20243872,PULS,2092.0,
20243874,PULS,2077.0,
20243876,PULS,2077.0,
20243878,PULS,2062.0,
20243882,PULS,2033.0,
20243884,PULS,2033.0,
20243886,PULS,2033.0,
20243888,PULS,2033.0,
20243890,PULS,2062.0,
20243892,PULS,2077.0,
20243894,PULS,2107.0,
20243896,PULS,2136.0,
20243898,PULS,2166.0,
20243900,PULS,2195.0,
20243902,PULS,2210.0,
20243904,PULS,2239.0,
20243906,PULS,2239.0,
20243908,PULS,2225.0,
20243910,PULS,2225.0,
20243912,PULS,2195.0,
20243914,PULS,2195.0,
20243916,PULS,2180.0,
20243918,PULS,2151.0,
20243920,PULS,2136.0,
20243922,PULS,2107.0,
20243924,PULS,2077.0,
20243928,PULS,2018.0,
20243930,PULS,2003.0,
20243932,PULS,1959.0,
20243934,PULS,1959.0,
20243936,PULS,1944.0,
20243938,PULS,1944.0,
20243940,PULS,1944.0,
20243942,PULS,1930.0,
20243944,PULS,1930.0,
20243946,PULS,1915.0,
20243948,PULS,1885.0,
20243950,PULS,1871.0,
20243952,PULS,1856.0,
20243954,PULS,1841.0,
20243956,PULS,1841.0,
20243958,PULS,1826.0,
20243960,PULS,1826.0,
20243962,PULS,1826.0,
20243964,PULS,1812.0,
20243966,PULS,1826.0,
20243968,PULS,1826.0,
20243970,PULS,1812.0,
20243972,PULS,1797.0,
20243974,PULS,1782.0,
20243976,PULS,1782.0,
20243978,PULS,1782.0,
20243980,PULS,1782.0,
20243982,PULS,1782.0,
20243984,PULS,1782.0,
20243986,PULS,1797.0,
20243988,PULS,1826.0,
20243990,PULS,1841.0,
20243992,PULS,1856.0,
20243994,PULS,1885.0,
20243996,PULS,1900.0,
20243998,PULS,1930.0,
20244000,PULS,1944.0,
20244002,PULS,1974.0,
20244004,PULS,1989.0,
20244006,PULS,2033.0,
20244008,PULS,2062.0,
20244010,PULS,2077.0,
20244012,PULS,2121.0,
20244014,PULS,2151.0,
20244016,PULS,2195.0,
20244018,PULS,2225.0,
20244020,PULS,2269.0,
20244022,PULS,2298.0,
20244024,PULS,2357.0,
20244026,PULS,2402.0,
20244028,PULS,2431.0,
20244030,PULS,2446.0,
20244032,PULS,2475.0,
20244034,PULS,2490.0,
20244036,PULS,2490.0,
20244038,PULS,2490.0,
20244040,PULS,2475.0,
20244042,PULS,2490.0,
20244044,PULS,2475.0,
20244046,PULS,2475.0,
20244048,PULS,2475.0,
20244050,PULS,2490.0,
20244052,PULS,2490.0,
20244054,PULS,2490.0,
20244056,PULS,2505.0,
20244058,PULS,2490.0,
20244060,PULS,2490.0,
20244062,PULS,2490.0,
20244064,PULS,2490.0,
20244066,PULS,2475.0,
20244068,PULS,2461.0,
20244070,PULS,2431.0,
20244072,PULS,2416.0,
20244072,PULS,2048.0,PULS_TRIGGER
20244074,PULS,2387.0,
20244076,PULS,2357.0,
20244078,PULS,2343.0,
20244080,PULS,2328.0,
20244082,PULS,2313.0,
20244084,PULS,2313.0,
20244086,PULS,2298.0,
20244088,PULS,2298.0,
20244090,PULS,2298.0,
20244092,PULS,2284.0,
20244094,PULS,2284.0,
20244096,PULS,2269.0,
20244098,PULS,2254.0,
20244100,PULS,2254.0,
20244102,PULS,2239.0,
20244104,PULS,2225.0,
20244106,PULS,2210.0,
20244108,PULS,2210.0,
20244110,PULS,2210.0,
20244112,PULS,2210.0,
20244114,PULS,2210.0,
20244116,PULS,2195.0,
20244118,PULS,2195.0,
20244120,PULS,2180.0,
20244122,PULS,2180.0,
20244124,PULS,2166.0,
20244126,PULS,2151.0,
20244128,PULS,2151.0,
20244130,PULS,2136.0,
20244132,PULS,2121.0,
20244134,PULS,2121.0,
20244136,PULS,2107.0,
20244138,PULS,2107.0,
20244140,PULS,2107.0,
20244142,PULS,2092.0,
20244144,PULS,2092.0,
20244146,PULS,2107.0,
20244148,PULS,2092.0,
20244150,PULS,2092.0,
20244152,PULS,2092.0,
20244154,PULS,2107.0,
20244156,PULS,2121.0,
20244158,PULS,2121.0,
20244160,PULS,2121.0,
20244162,PULS,2121.0,
20244164,PULS,2107.0,
20244166,PULS,2107.0,
20244168,PULS,2092.0,
20244170,PULS,2092.0,
20244172,PULS,2077.0,
20244174,PULS,2062.0,
20244180,PULS,2033.0,
20244184,PULS,2062.0,
20244186,PULS,2077.0,
20244188,PULS,2077.0,
20244190,PULS,2092.0,
20244192,PULS,2092.0,
20244194,PULS,2107.0,
20244196,PULS,2107.0,
20244198,PULS,2121.0,
20244200,PULS,2151.0,
20244202,PULS,2166.0,
20244204,PULS,2166.0,
20244206,PULS,2180.0,
20244208,PULS,2180.0,
20244210,PULS,2180.0,
20244212,PULS,2166.0,
20244214,PULS,2136.0,
20244216,PULS,2136.0,
20244218,PULS,2107.0,
20244220,PULS,2107.0,
20244222,PULS,2077.0,
20244226,PULS,2033.0,
20244228,PULS,2003.0,
20244230,PULS,1989.0,
20244232,PULS,1974.0,
20244234,PULS,1959.0,
20244236,PULS,1944.0,
20244238,PULS,1930.0,
20244240,PULS,1915.0,
20244242,PULS,1900.0,
20244244,PULS,1885.0,
20244246,PULS,1856.0,
20244248,PULS,1856.0,
20244250,PULS,1841.0,
20244252,PULS,1826.0,
20244254,PULS,1826.0,
20244256,PULS,1826.0,
20244258,PULS,1826.0,
20244260,PULS,1826.0,
20244262,PULS,1826.0,
20244264,PULS,1826.0,
20244266,PULS,1841.0,
20244268,PULS,1826.0,
20244270,PULS,1841.0,
20244272,PULS,1856.0,
20244274,PULS,1871.0,
20244276,PULS,1900.0,
20244278,PULS,1915.0,
20244280,PULS,1944.0,
20244282,PULS,1959.0,
20244284,PULS,1959.0,
20244286,PULS,1959.0,
20244288,PULS,1959.0,
20244290,PULS,1959.0,
20244292,PULS,1959.0,
20244294,PULS,1974.0,
20244296,PULS,1974.0,
20244298,PULS,1989.0,
20244300,PULS,2003.0,
20244302,PULS,2003.0,
20244304,PULS,2033.0,
20244308,PULS,2062.0,
20244310,PULS,2077.0,
20244312,PULS,2107.0,
20244314,PULS,2121.0,
20244316,PULS,2121.0,
20244318,PULS,2136.0,
20244320,PULS,2151.0,
20244322,PULS,2180.0,
20244324,PULS,2195.0,
20244326,PULS,2225.0,
20244328,PULS,2254.0,
20244330,PULS,2284.0,
20244332,PULS,2313.0,
20244334,PULS,2343.0,
20244336,PULS,2357.0,
20244338,PULS,2416.0,
20244340,PULS,2461.0,
20244342,PULS,2490.0,
20244344,PULS,2520.0,
20244346,PULS,2564.0,
20244348,PULS,2579.0,
20244350,PULS,2593.0,
20244352,PULS,2593.0,
20244354,PULS,2579.0,
20244356,PULS,2579.0,
20244358,PULS,2549.0,
20244360,PULS,2534.0,
20244362,PULS,2520.0,
20244364,PULS,2490.0,
20244366,PULS,2475.0,
20244368,PULS,2461.0,
20244370,PULS,2446.0,
20244372,PULS,2446.0,
20244374,PULS,2431.0,
20244374,PULS,2048.0,PULS_TRIGGER
20244376,PULS,2416.0,
20244378,PULS,2402.0,
20244380,PULS,2387.0,
20244382,PULS,2387.0,
20244384,PULS,2387.0,
20244386,PULS,2416.0,
20244388,PULS,2446.0,
20244390,PULS,2461.0,
20244392,PULS,2490.0,
20244394,PULS,2505.0,
20244396,PULS,2520.0,
20244398,PULS,2520.0,
20244400,PULS,2520.0,
20244402,PULS,2520.0,
20244404,PULS,2520.0,
20244406,PULS,2505.0,
20244408,PULS,2490.0,
20244410,PULS,2461.0,
20244412,PULS,2446.0,
20244414,PULS,2402.0,
20244416,PULS,2357.0,
20244418,PULS,2313.0,
20244420,PULS,2284.0,
20244422,PULS,2225.0,
20244424,PULS,2180.0,
20244426,PULS,2136.0,
20244428,PULS,2107.0,
20244430,PULS,2092.0,
20244432,PULS,2062.0,
20244434,PULS,2033.0,
20244436,PULS,2003.0,
20244438,PULS,1974.0,
20244440,PULS,1944.0,
20244442,PULS,1915.0,
20244444,PULS,1885.0,
20244446,PULS,1871.0,
20244448,PULS,1856.0,
20244450,PULS,1856.0,
20244452,PULS,1856.0,
20244454,PULS,1856.0,
20244456,PULS,1856.0,
20244458,PULS,1856.0,
20244460,PULS,1841.0,
20244462,PULS,1871.0,
20244464,PULS,1856.0,
20244466,PULS,1871.0,
20244468,PULS,1871.0,
20244470,PULS,1871.0,
20244472,PULS,1871.0,
20244474,PULS,1871.0,
20244476,PULS,1871.0,
20244478,PULS,1871.0,
20244480,PULS,1871.0,
20244482,PULS,1856.0,
20244484,PULS,1841.0,
20244486,PULS,1812.0,
20244488,PULS,1782.0,
20244490,PULS,1767.0,
20244492,PULS,1753.0,
20244494,PULS,1738.0,
20244496,PULS,1738.0,
20244498,PULS,1723.0,
20244500,PULS,1723.0,
20244502,PULS,1708.0,
20244504,PULS,1708.0,
20244506,PULS,1708.0,
20244508,PULS,1708.0,
20244510,PULS,1708.0,
20244512,PULS,1723.0,
20244514,PULS,1723.0,
20244516,PULS,1738.0,
20244518,PULS,1738.0,
20244520,PULS,1753.0,
20244522,PULS,1767.0,
20244524,PULS,1797.0,
20244526,PULS,1812.0,
20244528,PULS,1826.0,
20244530,PULS,1856.0,
20244532,PULS,1856.0,
20244534,PULS,1856.0,
20244536,PULS,1826.0,
20244538,PULS,1812.0,
20244540,PULS,1797.0,
20244542,PULS,1767.0,
20244544,PULS,1767.0,
20244546,PULS,1738.0,
20244548,PULS,1738.0,
20244550,PULS,1738.0,
20244552,PULS,1738.0,
20244554,PULS,1753.0,
20244556,PULS,1767.0,
20244558,PULS,1782.0,
20244560,PULS,1797.0,
20244562,PULS,1797.0,
20244564,PULS,1797.0,
20244566,PULS,1797.0,
20244568,PULS,1782.0,
20244570,PULS,1782.0,
20244572,PULS,1782.0,
20244574,PULS,1767.0,
20244576,PULS,1767.0,
20244578,PULS,1753.0,
20244580,PULS,1767.0,
20244582,PULS,1753.0,
20244584,PULS,1753.0,
20244586,PULS,1767.0,
20244588,PULS,1753.0,
20244590,PULS,1753.0,
20244592,PULS,1753.0,
20244594,PULS,1753.0,
20244596,PULS,1753.0,
20244598,PULS,1767.0,
20244600,PULS,1782.0,
20244602,PULS,1826.0,
20244604,PULS,1856.0,
20244606,PULS,1900.0,
20244608,PULS,1959.0,
20244610,PULS,2018.0,
20244612,PULS,2062.0,
20244614,PULS,2136.0,
20244616,PULS,2195.0,
20244618,PULS,2225.0,
20244620,PULS,2284.0,
20244622,PULS,2298.0,
20244624,PULS,2343.0,
20244626,PULS,2357.0,
20244628,PULS,2357.0,
20244630,PULS,2357.0,
20244632,PULS,2357.0,
20244634,PULS,2343.0,
20244636,PULS,2357.0,
20244638,PULS,2357.0,
20244640,PULS,2357.0,
20244642,PULS,2357.0,
20244644,PULS,2387.0,
20244646,PULS,2402.0,
20244648,PULS,2431.0,
20244650,PULS,2446.0,
20244652,PULS,2461.0,
20244654,PULS,2475.0,
20244656,PULS,2475.0,
20244658,PULS,2461.0,
20244660,PULS,2461.0,
20244662,PULS,2446.0,
20244664,PULS,2431.0,
20244666,PULS,2416.0,
20244668,PULS,2387.0,
20244670,PULS,2357.0,
20244672,PULS,2343.0,
20244674,PULS,2328.0,
20244674,PULS,2048.0,PULS_TRIGGER
20244676,PULS,2313.0,
20244678,PULS,2298.0,
20244680,PULS,2313.0,
20244682,PULS,2298.0,
20244684,PULS,2313.0,
20244686,PULS,2298.0,
20244688,PULS,2298.0,
20244690,PULS,2298.0,
20244692,PULS,2269.0,
20244694,PULS,2269.0,
20244696,PULS,2254.0,
20244698,PULS,2225.0,
20244700,PULS,2210.0,
20244702,PULS,2195.0,
20244704,PULS,2166.0,
20244706,PULS,2151.0,
20244708,PULS,2136.0,
20244710,PULS,2107.0,
20244712,PULS,2092.0,
20244714,PULS,2077.0,
20244716,PULS,2062.0,
20244720,PULS,2018.0,
20244722,PULS,1989.0,
20244724,PULS,1974.0,
20244726,PULS,1944.0,
20244728,PULS,1930.0,
20244730,PULS,1915.0,
20244732,PULS,1915.0,
20244734,PULS,1915.0,
20244736,PULS,1900.0,
20244738,PULS,1900.0,
20244740,PULS,1885.0,
20244742,PULS,1885.0,
20244744,PULS,1885.0,
20244746,PULS,1915.0,
20244748,PULS,1930.0,
20244750,PULS,1959.0,
20244752,PULS,1989.0,
20244754,PULS,2033.0,
20244756,PULS,2062.0,
20244758,PULS,2077.0,
20244760,PULS,2121.0,
20244762,PULS,2136.0,
20244764,PULS,2151.0,
20244766,PULS,2151.0,
20244768,PULS,2151.0,
20244770,PULS,2151.0,
20244772,PULS,2151.0,
20244774,PULS,2136.0,
20244776,PULS,2136.0,
20244778,PULS,2136.0,
20244780,PULS,2136.0,
20244782,PULS,2136.0,
20244784,PULS,2136.0,
20244786,PULS,2121.0,
20244788,PULS,2136.0,
20244790,PULS,2121.0,
20244792,PULS,2107.0,
20244794,PULS,2121.0,
20244796,PULS,2107.0,
20244798,PULS,2107.0,
20244800,PULS,2107.0,
20244802,PULS,2107.0,
20244804,PULS,2092.0,
20244806,PULS,2077.0,
20244808,PULS,2062.0,
20244810,PULS,2033.0,
20244812,PULS,2018.0,
20244814,PULS,1989.0,
20244816,PULS,1959.0,
20244818,PULS,1959.0,
20244820,PULS,1944.0,
20244822,PULS,1944.0,
20244824,PULS,1944.0,
20244826,PULS,1930.0,
20244828,PULS,1944.0,
20244830,PULS,1944.0,
20244832,PULS,1959.0,
20244834,PULS,1974.0,
20244836,PULS,1989.0,
20244838,PULS,2003.0,
20244840,PULS,1989.0,
20244842,PULS,1989.0,
20244844,PULS,2003.0,
20244846,PULS,1989.0,
20244848,PULS,2003.0,
20244850,PULS,2003.0,
20244852,PULS,2003.0,
20244854,PULS,2003.0,
20244856,PULS,2003.0,
20244858,PULS,2003.0,
20244860,PULS,2018.0,
20244862,PULS,2018.0,
20244864,PULS,2003.0,
20244866,PULS,2003.0,
20244868,PULS,2003.0,
20244870,PULS,1989.0,
20244872,PULS,1974.0,
20244874,PULS,1974.0,
20244876,PULS,1989.0,
20244878,PULS,2018.0,
20244880,PULS,2033.0,
20244884,PULS,2077.0,
20244886,PULS,2121.0,
20244888,PULS,2180.0,
20244890,PULS,2225.0,
20244892,PULS,2269.0,
20244894,PULS,2298.0,
20244896,PULS,2343.0,
20244898,PULS,2372.0,
20244900,PULS,2402.0,
20244902,PULS,2431.0,
20244904,PULS,2446.0,
20244906,PULS,2475.0,
20244908,PULS,2505.0,
20244910,PULS,2534.0,
20244912,PULS,2564.0,
20244914,PULS,2593.0,
20244916,PULS,2638.0,
20244918,PULS,2652.0,
20244920,PULS,2667.0,
20244922,PULS,2667.0,
20244924,PULS,2667.0,
20244926,PULS,2667.0,
20244928,PULS,2667.0,
20244930,PULS,2652.0,
20244932,PULS,2652.0,
20244934,PULS,2638.0,
20244936,PULS,2623.0,
20244938,PULS,2593.0,
20244940,PULS,2593.0,
20244942,PULS,2564.0,
20244944,PULS,2534.0,
20244946,PULS,2520.0,
20244946,PULS,2048.0,PULS_TRIGGER
20244948,PULS,2505.0,
20244950,PULS,2475.0,
20244952,PULS,2461.0,
20244954,PULS,2461.0,
20244956,PULS,2446.0,
20244958,PULS,2416.0,
20244960,PULS,2416.0,
20244962,PULS,2402.0,
20244964,PULS,2357.0,
20244966,PULS,2328.0,
20244968,PULS,2298.0,
20244970,PULS,2269.0,
20244972,PULS,2239.0,
20244974,PULS,2225.0,
20244976,PULS,2210.0,
20244978,PULS,2180.0,
20244980,PULS,2195.0,
20244982,PULS,2180.0,
20244984,PULS,2166.0,
20244986,PULS,2151.0,
20244988,PULS,2151.0,
20244990,PULS,2151.0,
20244992,PULS,2136.0,
20244994,PULS,2136.0,
20244996,PULS,2136.0,
20244998,PULS,2136.0,
20245000,PULS,2136.0,
20245002,PULS,2151.0,
20245004,PULS,2166.0,
20245006,PULS,2166.0,
20245008,PULS,2166.0,
20245010,PULS,2151.0,
20245012,PULS,2151.0,
20245014,PULS,2151.0,
20245016,PULS,2166.0,
20245018,PULS,2166.0,
20245020,PULS,2166.0,
20245022,PULS,2166.0,
20245024,PULS,2151.0,
20245026,PULS,2121.0,
20245028,PULS,2136.0,
20245030,PULS,2107.0,
20245032,PULS,2077.0,
20245034,PULS,2062.0,
20245036,PULS,2062.0,
20245040,PULS,2033.0,
20245042,PULS,2033.0,
20245044,PULS,2033.0,
20245046,PULS,2033.0,
20245048,PULS,2018.0,
20245050,PULS,2018.0,
20245052,PULS,2018.0,
20245054,PULS,2018.0,
20245056,PULS,2033.0,
20245062,PULS,2033.0,
20245064,PULS,2018.0,
20245066,PULS,2003.0,
20245068,PULS,1974.0,
20245070,PULS,1944.0,
20245072,PULS,1915.0,
20245074,PULS,1885.0,
20245076,PULS,1841.0,
20245078,PULS,1826.0,
20245080,PULS,1797.0,
20245082,PULS,1782.0,
20245084,PULS,1767.0,
20245086,PULS,1767.0,
20245088,PULS,1767.0,
20245090,PULS,1782.0,
20245092,PULS,1782.0,
20245094,PULS,1782.0,
20245096,PULS,1797.0,
20245098,PULS,1826.0,
20245100,PULS,1826.0,
20245102,PULS,1841.0,
20245104,PULS,1856.0,
20245106,PULS,1885.0,
20245108,PULS,1915.0,
20245110,PULS,1930.0,
20245112,PULS,1930.0,
20245114,PULS,1930.0,
20245116,PULS,1930.0,
20245118,PULS,1915.0,
20245120,PULS,1900.0,
20245122,PULS,1900.0,
20245124,PULS,1900.0,
20245126,PULS,1900.0,
20245128,PULS,1885.0,
20245130,PULS,1885.0,
20245132,PULS,1885.0,
20245134,PULS,1871.0,
20245136,PULS,1856.0,
20245138,PULS,1841.0,
20245140,PULS,1841.0,
20245142,PULS,1826.0,
20245144,PULS,1826.0,
20245146,PULS,1826.0,
20245148,PULS,1812.0,
20245150,PULS,1812.0,
20245152,PULS,1826.0,
